game_id,play_id,nugs_score,opp_score,score_change,points,type,description,n1,n2,n3,n4,n5
"=""0021600082""",275,46,51,0,0.0,rebound offensive,Marc Morris REBOUND (Off:2 Def:1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",276,46,53,-2,0.0,Layup,Drummond  Layup (9 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",277,46,53,0,0.0,s.foul,Gallinari S.FOUL (P1.T2) (J.Capers),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",278,46,53,0,0.0,Free Throw 1 of 1,MISS Drummond Free Throw 1 of 1,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",279,46,53,0,0.0,rebound defensive,Jokic REBOUND (Off:2 Def:3),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",280,46,53,0,0.0,Jump Shot,MISS Murray 26' 3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",281,46,53,0,0.0,rebound defensive,Marc Morris REBOUND (Off:2 Def:2),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",282,46,55,-2,0.0,Jump Shot,Marc Morris 16' Jump Shot (6 PTS),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",283,46,55,0,0.0,Jump Shot,MISS Murray 25' 3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",284,46,55,0,0.0,rebound offensive,Nurkic REBOUND (Off:3 Def:4),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",285,46,55,0,0.0,bad pass,"Murray Bad Pass Turnover (P1.T6), Marc Morris STEAL (1 STL)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",286,46,55,0,0.0,Jump Shot,MISS Marc Morris 27' 3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",287,46,55,0,0.0,rebound defensive,Mudiay REBOUND (Off:0 Def:2),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",288,46,55,0,0.0,bad pass,"Mudiay Bad Pass Turnover (P3.T7), Smith STEAL (2 STL)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",289,46,55,0,0.0,Jump Shot,MISS Smith 22' Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",290,46,55,0,0.0,team rebound,Nuggets Rebound,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",291,46,55,0,0.0,p.foul,Marc Morris P.FOUL (P3.T1) (J.Capers),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",292,46,55,0,0.0,Jump Shot,MISS Gallinari 26' 3PT Jump Shot,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",293,46,55,0,0.0,rebound defensive,Drummond REBOUND (Off:1 Def:12),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",295,46,55,0,0.0,bad pass,"Nurkic STEAL (1 STL), Harris Bad Pass Turnover (P3.T9)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",296,46,55,0,0.0,lost ball,"Murray Lost Ball Turnover (P2.T8), Caldwell-Pope STEAL (1 STL)",Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",297,46,57,-2,0.0,Dunk,Drummond  Dunk (11 PTS) (Smith 3 AST),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
"=""0021600082""",298,46,57,0,0.0,timeout: regular,Nuggets Timeout: Regular (Reg.3 Short 1),Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Jamal Murray,Emmanuel Mudiay
